,contributor_uuid,article_sha256,article_number,question_text,answer_text,start_pos,end_pos
768,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1401,1490
769,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1679,1937
770,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1165,1266
771,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,An experimental study was conducted (natural experiments OK),1562,1677
772,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Can't tell; not enough info,0,0
773,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Questionably appropriate control,1586,1641
774,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Was randomized assignment used?,No,0,0
775,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,Populations studied and quarantined  may also be predisposed for the mental illnesses discussed.,0,0
776,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat more likely,0,0
777,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1586,1641
778,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1679,1937
779,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Likely,0,0
780,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Extremely Likely,0,0
781,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, explicitly",1023,1106
782,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
783,3254f476-8fe5-4b93-8ab3-0a858015fde1,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
784,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
785,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
786,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,I can't tell,0,0
787,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",4,0,0
788,f9143626-bfe0-4e69-b652-6d1525ab4eb0,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
789,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1560
790,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1679,1937
791,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,No evidence given,0,0
792,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"Perhaps that those who were quarantined who faced these mental health issues were already susceptible to these outcomes due to a lacking social network that they could rely on as a foundation during their difficult time. While I do not believe this explanation myself, it could be argued that those already prone to mental illness beforehand were simply in the right environment for these issues to come to surface, though they already may have in alternative circumstances.",0,0
793,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Somewhat less likely,0,0
794,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
795,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,I can't tell,0,0
796,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
797,0e51ab2d-1a03-4d18-be33-fd21a829d19b,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",7,0,0
798,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
799,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1401,1560
800,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1679,1937
801,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Maybe,1401,1560
802,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Somewhat Unlikely,0,0
803,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Somewhat Unlikely,0,0
804,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, implicitly",1023,1106
805,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",3,0,0
806,d77af5c1-a742-4613-9bb6-0260e4945899,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",8,0,0
807,c0ab7c63-2f39-405a-97cf-8a0e4161c03e,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,No causal claim made,0,0
808,c0ab7c63-2f39-405a-97cf-8a0e4161c03e,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,No,0,0
809,c0ab7c63-2f39-405a-97cf-8a0e4161c03e,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"No, not at all",0,0
810,c0ab7c63-2f39-405a-97cf-8a0e4161c03e,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",5: Middling difficulty,0,0
811,c0ab7c63-2f39-405a-97cf-8a0e4161c03e,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",6,0,0
812,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"General Causation (In general, X causes Y.)",1401,1490
813,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Cause precedes effect,1239,1266
814,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Cause precedes effect,1406,1560
815,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Cause precedes effect,1679,1937
816,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1306,1399
817,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,An experimental study was conducted (natural experiments OK),1679,1937
818,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Can't tell; not enough info,0,0
819,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Was there an adequate control? If so, highlight section.",Appropriate control,1882,1937
820,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Was randomized assignment used?,No,0,0
821,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,They're stressed because they fear they might have the disease,0,0
822,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",Equally likely,0,0
823,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1401,1560
824,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is data presented as evidence for a pattern (e.g. A relationship between two variables)?,Yes,1576,1937
825,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of random statistical variation or error (noise)?",Extremely Likely,0,0
826,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"Given the information you have, how likely is it that the apparent pattern is a result of some systematic error (a systematic bias in the study that could not be cancelled out by collecting more data)?",Not Sure,0,0
827,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Does the author suggest in any way that further evidence might improve our understanding of the topic?,"Yes, implicitly",1023,1106
828,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How difficult was this task for you, on the whole?",4,0,0
829,cffa52fe-b6e2-433e-ba12-f36225f8ec5c,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,"How confident are you about your answers, on the whole?",5: 50-50,0,0
830,e8542793-c51d-4edd-9f27-f2cb6005ed39,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,"Singular Causation (In this case, A caused/is causing B)",1562,1937
831,e8542793-c51d-4edd-9f27-f2cb6005ed39,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,Correlation,1401,1560
832,e8542793-c51d-4edd-9f27-f2cb6005ed39,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What evidence is given for the primary causal claim? Select all that apply.,The correlation appears across multiple independent contexts,1401,1560
833,e8542793-c51d-4edd-9f27-f2cb6005ed39,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,How representative is the sample of the population that the claim is made about?,Can't tell; not enough info,0,0
834,e8542793-c51d-4edd-9f27-f2cb6005ed39,4b537e0ed21179a29ed28da28057d338e67330ae12123ccceba6724f35bd68a4,100059,What is the best alternative explanation you can think of that could lead to the same set of evidence?,"the coorelation between quarantined people and psychological distress could have been by chance, they could have already been distressed or predisposed to distress prior to the disease",0,0
